_id,Firts Name,Last Name,Center,test_date,userscore,physics,chemistry,maths,resultstatus,pp_totalmarks
542,Lorean,Ogan,Manhattan,2024-07-21,130,11,51,68,Present,300
543,Dorothy,Steger,Manhattan,2024-07-21,57,21,21,15,Present,300
544,Benny,Kosinski,Manhattan,2024-06-16,350,74,21,,Present,720
545,Rasheeda,Buell,Brooklyn,2024-08-04,136,66,35,35,Present,300
546,Aracely,Engler,Brooklyn,2024-07-14,74,15,21,38,Present,144
547,Becky,Copland,Brooklyn,2024-06-16,480,95,110,,Present,720
548,Annamaria,Donadio,Brooklyn,2024-05-19,237,36,36,,Present,720
549,Burt,Maciel,Brooklyn,2024-05-19,185,62,57,66,Present,300
550,Bethany,Mcmanis,Brooklyn,2024-07-21,54,,,,Present,75
551,Adrianna,Goodwill,Manhattan,2024-07-28,361,56,83,,Present,720
552,Delsie,Rockhill,Manhattan,2024-05-19,41,14,14,13,Present,300
553,Emanuel,Motz,Brooklyn,2024-07-21,,,,,Absent,720
554,Duane,Mojarro,Manhattan,2024-07-07,26,12,7,7,Present,300
555,Estefana,Chi,Brooklyn,2024-07-07,117,38,15,64,Present,300
556,Temple,Delgiudice,Manhattan,2024-06-30,,,,,Absent,720
557,Millie,Skipworth,Manhattan,2024-07-14,504,71,151,,Present,720
558,Melania,Stillings,Brooklyn,2024-06-30,315,50,54,,Present,720
559,Caroyln,Miser,Brooklyn,2024-05-26,,,,,Absent,360
560,Sigrid,Casares,Manhattan,2024-07-07,49,7,12,30,Present,300
561,Rowena,Nurse,Brooklyn,2024-07-07,73,20,38,15,Present,300
562,Chu,Maughan,Brooklyn,2024-08-25,,,,,Absent,
563,Drucilla,Devenport,Manhattan,2024-08-24,266,53,54,,Present,720
564,Willis,Neiman,Manhattan,2024-06-02,,,,,Absent,720
565,Hellen,Kimberling,Brooklyn,2024-06-02,,,,,Absent,720
566,Libbie,Klopp,Brooklyn,2024-08-25,,,,,Absent,
567,Cecille,Normand,Brooklyn,2024-05-19,,,,,Absent,720
568,Melita,Gurr,Bronx,2024-07-28,375,88,71,,Present,720
569,Katelin,Kalina,Brooklyn,2024-07-07,89,31,25,33,Present,300
570,Rosa,Leonard,Brooklyn,2024-07-28,,,,,Absent,720
571,Sheena,Hadden,Brooklyn,2024-07-21,608,108,155,,Present,720
572,Karena,Neace,Brooklyn,2024-07-21,366,58,46,,Present,720
573,Carmon,Ashford,Brooklyn,2024-06-23,408,40,86,,Present,720
574,Ardella,Camacho,Queens,2024-05-26,287,62,69,,Present,360
575,Hoyt,Shadduck,Brooklyn,2024-06-23,17,4,6,7,Present,300
576,Todd,Holgate,Manhattan,2024-07-14,47,8,9,20,Present,75
577,Qiana,Levan,Manhattan,2024-07-21,25,15,17,-7,Present,300
578,Risa,Magwood,Manhattan,2024-07-28,,,,,Absent,75
579,Hortense,Chattin,Brooklyn,2024-07-28,19,3,2,10,Present,75
580,Lee,Esses,Brooklyn,2024-07-28,,,,,Absent,75
581,Mohamed,Bolles,Manhattan,2024-07-28,43,8,9,18,Present,75
582,Merrill,Ballenger,Staten Island,2024-07-14,294,27,18,,Present,720
583,Deeann,Ashburn,Brooklyn,2024-07-14,132,2,4,,Present,720
584,Perry,Viera,Queens,2024-09-01,31,8,14,9,Present,300
585,Joyce,Sciacca,Manhattan,2024-06-23,334,52,51,,Present,720
586,Clayton,Shealy,Brooklyn,2024-09-01,,,,,Absent,
587,Nada,Sheilds,Manhattan,2024-08-11,,,,,Absent,720
588,Deanna,Rome,Brooklyn,2024-06-02,,,,,Absent,720
589,Greta,Sartain,Brooklyn,2024-08-24,50,10,10,17,Present,75
590,Whitley,Leppert,Manhattan,2024-07-28,,,,,Absent,300
591,Jenette,Shover,Manhattan,2024-07-28,85.5,20,12.5,15.5,Present,100
592,Franchesca,Centers,Manhattan,2024-07-28,50.5,12.5,8,5,Present,100
593,Myrtice,Lonzo,Manhattan,2024-08-04,30,12,14,4,Present,198
594,Santina,Cybulski,Brooklyn,2024-08-24,,,,,Absent,720
595,Kayleigh,Cartier,Manhattan,2024-06-02,,,,,Absent,720
596,Dori,Reasoner,Manhattan,2024-07-14,,,,,Absent,180
597,Raymundo,Alcorn,Brooklyn,2024-07-14,,,,,Absent,180
598,Edythe,Knutsen,Manhattan,2024-07-14,,,,,Absent,180
599,Adell,Westmoreland,Brooklyn,2024-05-19,124,60,23,41,Present,300
600,Delores,Gullick,Manhattan,2024-05-19,318,113,4,,Present,720
601,Cuc,Kossman,Brooklyn,2024-05-19,285,100,95,90,Present,300
602,Lakendra,Bobby,Manhattan,2024-07-21,266,60,60,,Present,720
603,Oneida,Haberman,Manhattan,2024-07-21,,,,,Absent,300
604,Ghislaine,Southwick,Brooklyn,2024-07-21,,,,,Absent,300
605,Ardis,Overbey,Manhattan,2024-07-21,164,40,62,62,Present,300
606,Fermin,Work,Brooklyn,2024-07-28,,,,,Absent,100
607,Saundra,Voshell,Brooklyn,2024-06-02,233,69,26,,Present,720
608,Bret,Styers,Brooklyn,2024-08-24,104,13,16,,Present,720
609,Kortney,Shear,Staten Island,2024-08-04,-9,-7,-7,5,Present,198
610,Luanna,Gabler,Brooklyn,2024-08-24,345,95,-2,,Present,720
611,Danette,Lares,Brooklyn,2024-07-28,-9,1,-5,-5,Present,300
612,Melisa,Munday,Manhattan,2024-08-24,,,,,Absent,180
613,Myriam,Roberie,Brooklyn,2024-08-11,,,,,Absent,720
614,Izetta,Policastro,Manhattan,2024-07-07,,,,,Absent,300
615,Renata,Fettig,Manhattan,2024-07-07,,,,,Absent,300
616,Les,Lindsey,Brooklyn,2024-07-21,,,,,Absent,720
617,Harris,Descoteaux,Manhattan,2024-07-21,,,,,Absent,720
618,Jazmine,Emery,Manhattan,2024-07-07,80,26,32,22,Present,300
619,Sherrie,Pendelton,Brooklyn,2024-07-07,74,23,27,24,Present,300
620,Zaida,Romney,Brooklyn,2024-07-14,-8,0,-6,-2,Present,180
621,Florencio,Coleman,Bronx,2024-06-02,,,,,Absent,720
622,Velva,Bing,Manhattan,2024-06-02,496,82,99,,Present,720
623,Ying,Scheetz,Manhattan,2024-08-04,,,,,Absent,75
624,Keli,Shen,Manhattan,2024-05-19,41,7,7,27,Present,300
625,Mitch,Grajeda,Brooklyn,2024-06-16,41,23,10,8,Present,300
626,Bryon,Furness,Manhattan,2024-07-21,45,,,,Present,75
627,Tamie,Bertucci,Manhattan,2024-08-24,,,,,Absent,180
628,Shaniqua,Pulido,Queens,2024-08-04,64,20,28,16,Present,144
629,Adina,Farris,Manhattan,2024-08-24,,,,,Absent,180
630,Landon,Constantino,Manhattan,2024-08-04,,,,,Absent,144
631,Russell,Batres,Queens,2024-08-04,71,8,43,20,Present,144
632,Leesa,Rieke,Brooklyn,2024-06-23,,,,,Absent,720
633,Hank,Noblitt,Manhattan,2024-07-14,531,76,165,,Present,720
634,Priscilla,Lamphere,Manhattan,2024-06-23,,,,,Absent,80
635,Candida,Custis,Manhattan,2024-07-07,200,67,75,58,Present,300
636,Karon,Wilmes,Brooklyn,2024-05-26,,,,,Absent,360
637,Prudence,Cutler,Brooklyn,2024-07-21,,,,,Absent,180
638,Myrl,Kandoll,Manhattan,2024-07-07,0,0,0,0,Present,300
639,Lissa,Andrews,Manhattan,2024-06-09,,,,,Absent,75
640,Mikel,Ranger,Manhattan,2024-06-23,,,,,Absent,300
641,Yuri,Tiller,Manhattan,2024-07-07,9,18,1,-10,Present,300
642,Jonas,Reilley,Queens,2024-06-23,,,,,Absent,300
643,Santina,Sherlock,Manhattan,2024-10-06,,,,,Absent,
644,Corrine,Snelling,Manhattan,2024-09-07,,,,,Absent,180
645,Kara,Wierenga,Brooklyn,2024-08-11,493,90,94,,Present,720
646,Noriko,Arroyo,Brooklyn,2024-07-28,312,17,34,,Present,720
647,Caron,Brasch,Brooklyn,2024-07-28,529,143,85,,Present,720
648,Geoffrey,Follmer,Brooklyn,2024-08-11,,,,,Absent,720
649,Clark,Vasser,Brooklyn,2024-07-21,,,,,Absent,75
650,Wanetta,Bold,Manhattan,2024-08-04,107,53,45,9,Present,300
651,Maricela,Damron,Brooklyn,2024-08-04,69,27,11,31,Present,300
652,Lynsey,Stinchcomb,Brooklyn,2024-08-11,,,,,Absent,300
653,Lovetta,Kline,Brooklyn,2024-06-30,315,81,10,,Present,720
654,Gracia,Moone,Brooklyn,2024-07-21,52,,,,Present,75
655,Loma,Shears,Manhattan,2024-07-28,413,28,123,,Present,720
656,Adelle,Philbrick,Bronx,2024-08-11,52,17,12,23,Present,300
657,Clifford,Poehler,Brooklyn,2024-07-28,70,5,4,,Present,720
658,Sun,Johnsrud,Manhattan,2024-07-07,128,37,31,60,Present,300
659,Jenell,Marro,Brooklyn,2024-08-04,,,,,Absent,75
660,Mendy,Strayer,Manhattan,2024-05-19,290,40,86,,Present,720
661,Harriette,Ing,Queens,2024-07-07,90,58,15,17,Present,300
662,Veola,Domenech,Manhattan,2024-07-28,97.5,20,20,20,Present,100
663,Denisha,Chabot,Brooklyn,2024-06-16,,,,,Absent,720
664,Corrina,Carollo,Manhattan,2024-07-14,24,5,9,10,Present,144
665,Cassandra,Fike,Manhattan,2024-07-14,115,39,43,33,Present,144
666,Johnson,Pinedo,Manhattan,2024-08-04,87,49,16,22,Present,300
667,Emery,Gessner,Brooklyn,2024-06-02,,,,,Absent,720
668,Gaynelle,Slaton,Brooklyn,2024-08-25,289,12,21,,Present,720
669,Alysia,Hipps,Brooklyn,2024-06-02,,,,,Absent,720
670,Deeann,Keeler,Manhattan,2024-08-25,,,,,Absent,720
671,Lilliam,Harvard,Manhattan,2024-08-25,518,110,83,,Present,720
672,Shara,Syed,Manhattan,2024-10-06,,,,,Absent,
673,Lorinda,Froman,Manhattan,2024-06-30,,,,,Absent,75
674,Bonita,Briganti,Brooklyn,2024-05-19,107,45,28,34,Present,300
675,Kendall,Simons,Manhattan,2024-07-07,142,65,35,42,Present,300
676,Lakenya,Seabrooks,Manhattan,2024-07-28,45,15,7.5,10,Present,100
677,Jammie,Gourlay,Manhattan,2024-05-19,215,82,52,81,Present,300
678,Arlean,Juergens,Brooklyn,2024-07-28,,,,,Absent,100
679,Boyce,Wehmeyer,Brooklyn,2024-07-21,107,16,1,,Present,720
680,Sindy,Galyean,Brooklyn,2024-07-21,,,,,Absent,300
681,Louis,Bullard,Brooklyn,2024-08-11,,,,,Absent,300
682,Vita,Noonkester,Brooklyn,2024-07-14,,,,,Absent,180
683,Lakeesha,Lesniak,Manhattan,2024-05-19,44,8,23,13,Present,300
684,Charlette,Larry,Manhattan,2024-05-19,48,11,27,10,Present,300
685,Heidi,Abadie,Brooklyn,2024-07-28,496,87,127,,Present,720
686,Shandi,Medders,Brooklyn,2024-07-07,35,0,13,22,Present,300
687,Jenny,Severino,Brooklyn,2024-06-30,107,31,26,,Present,720
688,Patience,Marley,Brooklyn,2024-07-21,,,,,Absent,180
689,Lily,Wolter,Brooklyn,2024-05-26,170,27,57,,Present,360
690,Robbyn,Diem,Brooklyn,2024-06-09,,,,,Absent,75
691,Odette,Laclair,Brooklyn,2024-06-23,158,60,57,41,Present,300
692,Charlsie,Stern,Brooklyn,2024-06-30,140,51,36,53,Present,300
693,Anne,Dresel,Brooklyn,2024-06-02,,,,,Absent,720
694,Josefina,Smiley,Queens,2024-08-24,391,56,46,,Present,720
695,Lisette,Mehr,Brooklyn,2024-05-19,,,,,Absent,360
696,Sherryl,Siers,Brooklyn,2024-08-24,473,102,96,,Present,720
697,Velia,Brayman,Brooklyn,2024-08-25,,,,,Absent,
698,Lyn,Pan,Brooklyn,2024-09-01,,,,,Absent,
699,Caitlin,Bessey,Brooklyn,2024-08-24,,,,,Absent,720
700,Cristine,Roder,Manhattan,2024-06-23,,,,,Absent,720
701,Claire,Sward,Queens,2024-06-02,,,,,Absent,720
702,Adelle,Kovach,Manhattan,2024-08-11,,,,,Absent,720
703,Melissa,Kear,Brooklyn,2024-06-23,650,145,160,,Present,720
704,Rosetta,Flagg,Brooklyn,2024-06-16,,,,,Absent,300
705,Kina,Koffler,Brooklyn,2024-06-16,53,,,,Present,75
706,Lang,Silver,Brooklyn,2024-07-07,174,69,53,52,Present,300
707,Regina,Lentine,Brooklyn,2024-07-07,,,,,Absent,300
708,Viki,Cartledge,Brooklyn,2024-07-07,186,67,59,60,Present,300
709,Brett,Aasen,Queens,2024-07-14,368,82,21,,Absent,720
710,Glynda,Maine,Manhattan,2024-06-02,396,49,45,,Present,720
711,Joane,Hasler,Manhattan,2024-06-02,,,,,Absent,720
712,Sook,Varnell,Manhattan,2024-08-04,,,,,Absent,144
713,Priscila,Leanos,Staten Island,2024-07-07,,,,,Absent,300
714,Evan,Deslauriers,Staten Island,2024-08-04,,,,,Absent,144
715,Luz,Huddleston,Staten Island,2024-06-09,55,11,9,21,Present,75
716,Joann,Montag,Brooklyn,2024-05-19,257,95,77,85,Present,300
717,Jeannine,Pfeil,Manhattan,2024-07-14,62,-2,0,,Present,720
718,Raina,Batdorf,Brooklyn,2024-08-11,514,135,108,,Present,720
719,Madge,Lossing,Manhattan,2024-07-28,89,29,13,47,Present,300
720,Vannessa,Lopez,Manhattan,2024-08-11,305,34,59,,Present,720
721,Irvin,Bumbrey,Manhattan,2024-07-28,,,,,Absent,300
722,Candida,Salinas,Manhattan,2024-07-28,,,,,Absent,300
723,Natalya,Bremer,Manhattan,2024-08-24,,,,,Absent,180
724,Shalon,Brook,Brooklyn,2024-08-24,,,,,Absent,180
725,Kathaleen,Clepper,Manhattan,2024-08-07,25,5,6,14,Present,180
726,Fausto,Dionne,Manhattan,2024-08-11,289,18,50,,Present,720
727,Hildegarde,Kitch,Brooklyn,2024-08-04,2,2,0,0,Present,198
728,Jarrett,Celestin,Manhattan,2024-06-30,56,13,8,35,Present,300
729,Deneen,Wind,Manhattan,2024-06-02,,,,,Absent,720
730,Bradly,Ratchford,Brooklyn,2024-06-30,69,23,39,7,Present,300
731,Gayle,Modica,Queens,2024-07-14,,,,,Absent,180
732,Miles,Wyrick,Manhattan,2024-07-14,6,2,2,2,Present,180
733,Hilton,Cousin,Manhattan,2024-07-14,,,,,Absent,180
734,Porsha,Adcock,Brooklyn,2024-07-14,31,6,5,10,Present,75
735,Renita,Glavin,Brooklyn,2024-07-07,,,,,Absent,300
736,Hannelore,Yetter,Manhattan,2024-07-21,662,136,175,,Present,720
737,Norine,Cane,Manhattan,2024-07-28,315,36,34,,Present,720
738,Faustina,Szabo,Manhattan,2024-07-14,42,28,11,3,Present,180
739,Jeraldine,Luque,Brooklyn,2024-07-14,,,,,Absent,360
740,Elza,Prager,Manhattan,2024-07-28,190,29,37,,Present,720
741,Jodee,Grimm,Manhattan,2024-07-28,230,7,58,,Present,720
742,Alba,Mcpherson,Brooklyn,2024-08-04,,,,,Absent,300
743,Tinisha,Addington,Manhattan,2024-08-11,44,22,10,12,Present,300
744,Myrtice,Andino,Manhattan,2024-08-04,30,35,0,-5,Present,300
745,Kathern,Gebo,Manhattan,2024-07-28,61,18,9,34,Present,300
746,Almeta,Razo,Manhattan,2024-06-30,,,,,Absent,300
747,Jared,Threlkeld,Queens,2024-06-02,,,,,Absent,720
748,Lashawna,Hough,Bronx,2024-08-25,,,,,Absent,300
749,Kristi,Tow,Brooklyn,2024-08-25,83,29,36,18,Present,300
750,Luther,Lefevers,Manhattan,2024-06-02,,,,,Absent,720
751,Wilmer,Larkin,Manhattan,2024-07-14,,,,,Absent,75
752,Cammy,Scalf,Brooklyn,2024-07-07,,,,,Absent,300
753,Deedee,Prokop,Manhattan,2024-07-21,62,8,19,35,Present,300
754,Leandra,Allinder,Brooklyn,2024-07-07,127,60,42,25,Present,300
755,Terrilyn,Maly,Queens,2024-07-07,,,,,Absent,300
756,Riley,Wimbish,Brooklyn,2024-07-21,475,76,104,,Present,720
757,Merrilee,Shook,Queens,2024-07-21,182,60,70,52,Present,300
758,Filiberto,Alverson,Brooklyn,2024-06-16,553,171,99,,Present,720
759,Elyse,Kendig,Manhattan,2024-07-14,111,30,38,43,Present,144
760,Alysha,Ohern,Brooklyn,2024-07-21,47,,,,Present,75
761,Armando,Fortney,Brooklyn,2024-06-30,335,45,40,,Present,720
762,Lavona,Shoup,Brooklyn,2024-08-04,0,2,-3,1,Present,300
763,Quentin,Wroten,Brooklyn,2024-06-30,48,,,,Present,75
764,Coral,Bow,Brooklyn,2024-07-07,608,141,142,,Present,720
765,Lorrie,Bradley,Manhattan,2024-06-02,,,,,Absent,720
766,Eliana,Zych,Manhattan,2024-06-02,,,,,Absent,720
767,Brigida,Edgar,Manhattan,2024-08-25,,,,,Absent,720
768,Kourtney,Fannin,Manhattan,2024-08-25,248,7,27,,Present,720
769,Peg,Mcelyea,Manhattan,2024-06-16,512,137,92,,Present,720
770,Elizabet,Bodine,Brooklyn,2024-06-16,,,,,Absent,720
771,Fannie,Bostic,Brooklyn,2024-07-14,,,,,Absent,144
772,Carolann,Dupler,Brooklyn,2024-08-04,,,,,Absent,300
773,Devora,Mcguire,Manhattan,2024-07-21,,,,,Absent,75
774,Myrtie,Splawn,Manhattan,2024-06-16,441,45,85,,Present,720
775,Riva,Cha,Manhattan,2024-07-07,24,10,3,11,Present,300
776,Albert,Redd,Brooklyn,2024-07-14,,,,,Absent,75
777,Harley,Mcmeen,Brooklyn,2024-07-07,,,,,Absent,300
778,Malika,Alanis,Manhattan,2024-07-07,62,29,12,21,Present,300
779,Arcelia,Eubanks,Brooklyn,2024-07-07,9,18,1,-10,Present,300
780,Mandie,Benito,Brooklyn,2024-07-28,54,22,4,,Present,720
781,Terry,Cleary,Brooklyn,2024-07-28,418,67,75,,Present,720
782,Nicolas,China,Manhattan,2024-07-21,145,0,11,,Present,720
783,Claud,Linley,Brooklyn,2024-05-19,,,,,Absent,300
784,Rae,Luciani,Manhattan,2024-07-07,,,,,Absent,300
785,Ines,Scalf,Brooklyn,2024-07-21,51,,,,Present,75
786,Tera,Durante,Manhattan,2024-07-28,,,,,Absent,720
787,Markus,Kump,Queens,2024-06-16,,,,,Absent,300
788,Clare,Hakes,Manhattan,2024-09-07,,,,,Absent,180
789,Mazie,Mebane,Brooklyn,2024-08-25,,,,,Absent,
790,Celestine,Metheny,Manhattan,2024-08-24,74,2,30,,Present,720
791,Jerrell,Goold,Brooklyn,2024-08-04,6,1,6,-1,Present,198
792,Eneida,Koeppel,Brooklyn,2024-08-25,,,,,Absent,
793,Ailene,Eddleman,Brooklyn,2024-09-01,25,1,13,11,Present,180
794,Cora,Leeds,Manhattan,2024-07-21,29,21,-4,12,Present,300
795,Mirian,Orman,Brooklyn,2024-07-14,,,,,Absent,75
796,Rachel,Rink,Manhattan,2024-06-23,77,28,17,32,Present,300
797,Natalya,Falgoust,Brooklyn,2024-07-07,60,28,10,22,Present,300
798,Garnett,Calderone,Manhattan,2024-07-07,49,25,23,1,Present,300
799,Dorethea,Dudding,Brooklyn,2024-07-07,134,52,36,46,Present,300
800,Jaimie,Siemers,Brooklyn,2024-07-28,407,73,53,,Present,720
801,Milton,Sabol,Brooklyn,2024-08-11,,,,,Absent,720
802,Betsey,Gallman,Brooklyn,2024-05-19,,,,,Absent,300
803,Molly,Mckinzie,Manhattan,2024-07-14,,,,,Absent,180
804,Carrol,Harrelson,Brooklyn,2024-07-28,,,,,Absent,720
805,Dylan,Mcbay,Brooklyn,2024-08-04,154,62,37,55,Present,300
806,Veta,Fultz,Manhattan,2024-08-07,,,,,Absent,180
807,Mariette,Whitten,Brooklyn,2024-08-11,,,,,Absent,300
808,Xenia,Parrales,Manhattan,2024-06-30,,,,,Absent,720
809,Erwin,Ohlinger,Manhattan,2024-07-21,151,68,79,4,Present,300
810,Zetta,Haan,Manhattan,2024-06-30,138,15,38,,Present,720
811,Rusty,Twiggs,Brooklyn,2024-07-07,85,23,21,41,Present,300
812,Zachary,Pitre,Brooklyn,2024-07-14,,,,,Absent,180
813,Stacy,Andrzejewski,Manhattan,2024-07-14,,,,,Absent,180
814,Julie,Heineman,Brooklyn,2024-06-30,,,,,Absent,300
815,Yuriko,Temme,Manhattan,2024-06-30,107,49,28,30,Present,300
816,Deidra,Hufford,Brooklyn,2024-08-24,,,,,Absent,180
817,Anisa,Gordillo,Brooklyn,2024-06-02,,,,,Absent,720
818,Luna,Gleaton,Brooklyn,2024-07-28,51,22,2,27,Present,300
819,Laci,Pasko,Brooklyn,2024-08-24,,,,,Absent,180
820,Julene,Kohr,Brooklyn,2024-08-04,,,,,Absent,198
821,Felicita,Bemis,Manhattan,2024-08-11,23,9,9,5,Present,300
822,Hollis,Okeefe,Brooklyn,2024-08-11,469,104,81,,Present,720
823,Margherita,Ceron,Manhattan,2024-08-04,24,12,16,-4,Present,198
824,Doyle,Kegler,Manhattan,2024-07-07,79,28,31,20,Present,300
825,Kris,Zuniga,Manhattan,2024-07-07,5,5,0,0,Present,300
826,Ladawn,Reitz,Queens,2024-07-07,83,44,8,31,Present,300
827,Isaiah,Frink,Brooklyn,2024-06-02,,,,,Absent,720
828,Demetrius,Meadow,Manhattan,2024-08-04,,,,,Absent,144
829,Markus,Mcduffy,Manhattan,2024-08-04,54,22,17,15,Present,198
830,Otelia,Montoya,Brooklyn,2024-07-14,,,,,Absent,720
831,Florene,Chartrand,Queens,2024-08-04,,,,,Absent,75
832,Olene,Fink,Manhattan,2024-06-02,,,,,Absent,720
833,Gerardo,Mazurek,Manhattan,2024-07-07,48,17,4,27,Present,300
834,Victor,Brunswick,Brooklyn,2024-08-04,42,14,5,23,Present,144
835,Sheilah,Izaguirre,Brooklyn,2024-07-07,28,11,-5,22,Present,300
836,Jenae,Newbold,Manhattan,2024-08-04,42,,,,Present,75
837,Jospeh,Foushee,Brooklyn,2024-07-14,,,,,Absent,360
838,Peggie,Pankey,Brooklyn,2024-07-28,,,,,Absent,100
839,Coralee,Basel,Queens,2024-05-19,125,49,32,44,Present,300
840,Loraine,Mcmillan,Brooklyn,2024-06-23,339,22,54,,Present,720
841,Elidia,Stutts,Manhattan,2024-06-23,230,39,28,,Present,720
842,Ria,Atkins,Brooklyn,2024-08-07,,,,,Absent,180
843,Claudio,Dibella,Brooklyn,2024-08-24,,,,,Absent,180
844,Vernell,Millican,Brooklyn,2024-08-11,,,,,Absent,720
845,Renato,Carraway,Brooklyn,2024-08-11,,,,,Absent,
846,Tajuana,Rubalcaba,Brooklyn,2024-08-04,111,11,14,,Present,360
847,Shaquana,Thiele,Brooklyn,2024-08-25,,,,,Absent,300
848,Zane,Applebee,Brooklyn,2024-08-24,,,,,Absent,180
849,Terese,Chace,Brooklyn,2024-07-14,174,22,21,,Present,360
850,Ruben,Albee,Brooklyn,2024-07-07,,,,,Absent,300
851,Claretta,Helmers,Manhattan,2024-07-28,538,91,114,,Present,720
852,Dorris,Chastain,Brooklyn,2024-07-14,6,9,0,-3,Present,180
853,Emerson,Harriston,Queens,2024-07-14,,,,,Absent,360
854,Pricilla,Shedd,Brooklyn,2024-07-14,221,57,43,,Present,360
855,Carie,Murry,Brooklyn,2024-08-25,,,,,Absent,300
856,Mitchel,Obey,Brooklyn,2024-06-02,,,,,Absent,720
857,Carlee,Colella,Brooklyn,2024-06-30,,,,,Absent,300
858,Billye,Kirsch,Brooklyn,2024-05-19,112,21,22,,Present,360
859,Yaeko,Liz,Brooklyn,2024-08-25,,,,,Absent,300
860,Helene,Boatman,Brooklyn,2024-08-25,40,15,15,10,Present,300
861,Rachele,Buzzard,Brooklyn,2024-08-04,,,,,Absent,144
862,Delinda,Matta,Manhattan,2024-08-04,,,,,Absent,720
863,Hyun,Melody,Manhattan,2024-05-19,,,,,Absent,144
864,Rey,Letsinger,Brooklyn,2024-08-11,,,,,Absent,720
865,Gabriella,Coyle,Brooklyn,2024-05-26,65,14,33,18,Present,144
866,Demetria,Mund,Manhattan,2024-05-26,99,23,28,48,Present,144
867,Angeles,Matteo,Brooklyn,2024-06-02,,,,,Absent,720
868,Venice,Underhill,Manhattan,2024-06-02,,,,,Absent,720
869,Naoma,Ames,Manhattan,2024-07-21,64,,,,Present,75
870,Mora,Katzman,Manhattan,2024-07-21,,,,,Absent,300
871,Grisel,Berger,Manhattan,2024-08-07,,,,,Absent,180
872,Catheryn,Buser,Brooklyn,2024-07-14,61,16,17,28,Present,144
873,Stephania,Fail,Brooklyn,2024-07-21,48,,,,Present,75
874,Marsha,Canton,Brooklyn,2024-07-28,,,,,Absent,720
875,Euna,Risk,Manhattan,2024-07-28,,,,,Absent,720
876,Leopoldo,Osby,Brooklyn,2024-07-07,65,14,23,28,Present,300
877,Stormy,Browder,Staten Island,2024-07-21,,,,,Absent,300
878,Karrie,Morrisey,Manhattan,2024-07-14,51,11,12,18,Present,75
879,Tammera,Uzzle,Manhattan,2024-07-21,,,,,Absent,720
880,Mavis,Macrae,Brooklyn,2024-07-07,,,,,Absent,300
881,Ellyn,Labrie,Manhattan,2024-07-14,80,21,39,20,Present,300
882,Heike,Roehrig,Brooklyn,2024-07-14,3,-2,6,-1,Present,180
883,Milissa,Tiffany,Manhattan,2024-09-01,224,31,-13,,Present,720
884,Mona,Clow,Queens,2024-06-02,,,,,Absent,720
885,Aurelio,Angles,Brooklyn,2024-07-14,,,,,Absent,180
886,Dominque,Bogner,Manhattan,2024-08-25,,,,,Absent,720
887,Lorriane,Lovitt,Manhattan,2024-08-25,20,16,4,0,Present,180
888,Fransisca,Bouie,Brooklyn,2024-09-01,44,15,20,9,Present,180
889,Joy,Girard,Manhattan,2024-08-24,,,,,Absent,180
890,Tamisha,Steinert,Brooklyn,2024-08-04,,,,,Absent,300
891,Katrina,Boyce,Manhattan,2024-07-28,,,,,Absent,300
892,Concetta,Everts,Brooklyn,2024-09-01,,,,,Absent,180
893,Lashaun,Havlik,Brooklyn,2024-08-24,0,0,0,,Present,720
894,Loida,Lessman,Brooklyn,2024-07-14,64,19,26,19,Present,300
895,Conception,Pritt,Brooklyn,2024-07-14,,,,,Absent,144
896,Glenna,Hoffman,Manhattan,2024-07-28,286,68,33,,Present,720
897,Matha,Pasco,Brooklyn,2024-07-07,,,,,Absent,300
898,Lacy,Lampman,Brooklyn,2024-07-14,20,9,14,-3,Present,180
899,Rheba,Lueras,Manhattan,2024-07-28,,,,,Absent,100
900,Brenda,Thakkar,Manhattan,2024-08-11,627,150,141,,Present,720
901,Wilda,Spagnolo,Brooklyn,2024-08-04,223,59,100,64,Present,300
902,Eileen,Lightford,Brooklyn,2024-06-09,,,,,Absent,75
903,Jeanne,Farias,Manhattan,2024-08-04,,,,,Absent,198
904,Janella,Dangelo,Manhattan,2024-06-16,65,,,,Present,75
905,Angelina,Dunneback,Brooklyn,2024-07-14,,,,,Absent,180
906,Nella,Denker,Manhattan,2024-07-14,11,3,0,8,Present,180
907,Bula,Fenstermaker,Brooklyn,2024-07-14,,,,,Absent,180
908,Joshua,Raminez,Manhattan,2024-08-11,,,,,Absent,720
909,Krysta,Alsup,Manhattan,2024-07-28,,,,,Absent,720
910,Toya,Skow,Brooklyn,2024-05-19,79,11,18,50,Present,300
911,Kimberli,Harrington,Manhattan,2024-07-28,374,37,38,,Present,720
912,Caren,Mckey,Manhattan,2024-05-19,151,50,38,63,Present,300
913,Erica,Duden,Manhattan,2024-07-28,31,12.5,2,3,Present,100
914,Honey,Binder,Manhattan,2024-08-04,,,,,Absent,75
915,Hipolito,Yamasaki,Brooklyn,2024-07-21,30,5,17,8,Present,300
916,Burma,Deyoe,Brooklyn,2024-07-14,87,11,33,43,Present,144
917,Wayne,Earp,Manhattan,2024-06-16,590,125,125,,Present,720
918,Guillermo,Feltz,Manhattan,2024-08-11,434,74,93,,Present,720
919,Debby,Reynosa,Brooklyn,2024-07-14,53,7,25,21,Present,180
920,Oleta,Kwong,Manhattan,2024-05-19,,,,,Absent,300
